Date,Open,High,Low,Close,Adj Close,Volume
2017-11-10,46.200001,48.599998,46.200001,47.549999,47.549999,76400
2017-11-13,47.250000,47.849998,45.900002,45.900002,45.900002,85700
2017-11-14,46.500000,46.500000,45.299999,45.900002,45.900002,72800
2017-11-15,45.750000,46.650002,45.299999,46.349998,46.349998,76200
2017-11-16,46.349998,46.799999,45.945000,46.200001,46.200001,63200
2017-11-17,46.049999,46.500000,45.599998,45.599998,45.599998,76600
2017-11-20,46.200001,46.500000,44.549999,45.150002,45.150002,91600
2017-11-21,45.450001,46.049999,44.849998,44.849998,44.849998,46700
2017-11-22,45.150002,45.299999,44.099998,44.549999,44.549999,79200
2017-11-24,44.700001,48.000000,44.700001,46.950001,46.950001,147100
2017-11-27,46.799999,48.450001,45.900002,46.049999,46.049999,88800
2017-11-28,45.900002,47.025002,45.150002,45.750000,45.750000,170600
2017-11-29,45.750000,46.049999,44.849998,44.849998,44.849998,98200
2017-11-30,45.150002,45.974998,44.400002,44.849998,44.849998,70400
2017-12-01,47.250000,50.250000,45.764999,48.450001,48.450001,423700
2017-12-04,51.599998,64.650002,51.180000,56.400002,56.400002,771100
2017-12-05,57.750000,57.900002,52.500000,56.400002,56.400002,205500
2017-12-06,55.049999,57.150002,54.000000,56.099998,56.099998,85900
2017-12-07,56.849998,57.599998,55.500000,56.700001,56.700001,112500
2017-12-08,57.224998,57.599998,56.400002,57.599998,57.599998,86800
2017-12-11,57.825001,58.950001,57.165001,57.750000,57.750000,112000
2017-12-12,59.400002,59.849998,58.200001,59.700001,59.700001,113200
2017-12-13,59.250000,60.150002,57.150002,59.549999,59.549999,154500
2017-12-14,62.400002,64.349998,60.299999,63.150002,63.150002,235300
2017-12-15,63.299999,65.025002,63.000000,63.299999,63.299999,123700
2017-12-18,64.349998,64.500000,63.000000,64.500000,64.500000,130900
2017-12-19,64.650002,68.250000,63.900002,66.750000,66.750000,144800
2017-12-20,67.500000,68.400002,66.150002,66.150002,66.150002,97100
2017-12-21,66.000000,66.599998,60.000000,60.599998,60.599998,178500
2017-12-22,60.599998,62.625000,60.150002,60.599998,60.599998,89100
2017-12-26,60.599998,63.299999,60.150002,62.099998,62.099998,58400
2017-12-27,62.099998,65.099998,61.650002,63.150002,63.150002,102200
2017-12-28,63.299999,65.250000,63.150002,64.349998,64.349998,81500
2017-12-29,63.750000,64.500000,60.299999,60.450001,60.450001,103900
2018-01-02,60.900002,62.400002,60.299999,61.950001,61.950001,65300
2018-01-03,62.250000,62.549999,60.375000,61.500000,61.500000,79400
2018-01-04,61.500000,61.950001,58.650002,59.849998,59.849998,134200
2018-01-05,59.700001,60.900002,58.650002,58.650002,58.650002,75200
2018-01-08,58.500000,58.500000,54.599998,55.650002,55.650002,102800
2018-01-09,55.500000,55.875000,52.200001,52.200001,52.200001,103200
2018-01-10,50.849998,52.950001,50.025002,51.000000,51.000000,103600
2018-01-11,51.000000,53.400002,51.000000,52.950001,52.950001,82700
2018-01-12,53.099998,53.400002,50.849998,51.150002,51.150002,147900
2018-01-16,51.299999,51.299999,47.250000,47.700001,47.700001,136100
2018-01-17,48.000000,48.299999,46.500000,47.400002,47.400002,88600
2018-01-18,47.849998,50.250000,47.250000,48.000000,48.000000,124600
2018-01-19,48.000000,49.049999,45.299999,45.900002,45.900002,180400
2018-01-22,45.750000,48.750000,45.000000,48.150002,48.150002,124700
